customer_id,age,income,credit_score,employment_type,city,loan_amount,tenure_months,interest_rate,days_late,default_flag
2880,47,117106,605,Salaried,Patelmouth,368456,12,26.99,41,0
2881,41,43136,556,Salaried,Port Mark,274523,6,24.71,41,0
2882,41,128852,460,Freelancer,South Brandonside,235628,36,15.92,24,0
2883,34,31099,350,Freelancer,East William,254386,48,24.0,69,1
2884,30,39244,446,Student,North William,145293,36,18.77,32,1
2885,45,68429,554,Salaried,North Melissa,279850,48,14.3,70,0
2886,37,139033,759,Student,East Stephen,136192,12,16.71,6,0
2887,32,46255,326,Student,Port William,106542,6,12.44,55,1
2888,59,148747,813,Freelancer,New Kellybury,24404,48,20.13,82,0
2889,51,51708,433,Student,Tuckerview,118880,24,19.78,42,1
2890,32,111121,681,Salaried,Navarromouth,444824,48,13.7,87,0
2891,48,78752,818,Student,North Eric,145615,36,21.27,26,0
2892,47,19862,343,Salaried,Sheilafurt,347233,12,25.63,77,1
2893,26,75435,306,Salaried,Yuport,146813,6,19.49,36,1
2894,21,58027,455,Business,Tylerland,490029,36,25.08,44,1
2895,39,32392,870,Salaried,Fullertown,499788,12,20.24,58,0
2896,37,17895,723,Student,West Jason,41445,48,22.82,23,0
2897,53,109180,343,Student,West Michealtown,211280,48,23.64,82,1
2898,25,118107,605,Salaried,New Ericburgh,107792,24,26.08,47,0
2899,52,70142,651,Freelancer,Rogersville,410440,24,19.48,35,0
2900,26,101714,606,Student,Jasonstad,201186,48,20.22,2,0
2901,25,118047,458,Student,Lake Donald,65232,6,25.05,54,1
2902,47,87186,877,Business,New Marcusmouth,18091,12,18.19,1,0
2903,36,34878,581,Freelancer,South Deniseport,69625,12,24.76,84,0
2904,31,103690,357,Freelancer,Port Barbarashire,54717,48,26.36,42,1
2905,36,51998,481,Student,South Jenniferview,119083,12,19.96,81,1
2906,28,43098,301,Salaried,Malonetown,170955,6,16.4,71,1
2907,35,33706,478,Business,Rowlandstad,303150,48,15.88,66,1
2908,59,81482,462,Freelancer,North Kimberly,100315,12,19.13,81,1
2909,58,45847,775,Business,East Brenda,178872,24,16.91,80,0
2910,32,145734,781,Student,Simonberg,205109,48,25.95,23,0
2911,54,144370,897,Business,Stacyside,476399,12,26.1,15,0
2912,30,132648,412,Business,Garciamouth,60475,24,10.57,70,1
2913,45,59491,470,Salaried,Yvetteside,372855,48,13.25,18,0
2914,28,101089,570,Student,Meyerside,480334,36,10.59,87,0
2915,59,113038,490,Business,Davidmouth,134434,36,22.38,7,0
2916,42,28368,602,Student,Laurenville,80483,24,18.62,9,0
2917,46,123913,480,Salaried,Michaelberg,281295,36,26.97,60,1
2918,31,58115,761,Business,New Aprilmouth,275327,6,26.3,47,0
2919,33,70638,568,Student,West Margaretton,76701,36,17.44,38,0
2920,43,76454,368,Business,Port Danny,204811,36,27.03,34,1
2921,48,16704,490,Freelancer,North Christopher,122835,12,27.43,82,1
2922,29,74784,654,Student,West Josephhaven,295833,36,15.73,70,0
2923,34,135223,649,Freelancer,Ramirezborough,349215,48,26.64,59,0
2924,37,121767,607,Salaried,Gillshire,193119,12,10.11,5,0
2925,29,17231,581,Student,East Patrick,229165,12,18.88,75,0
2926,23,20524,381,Salaried,Williamland,184173,6,23.18,6,0
2927,53,55476,446,Freelancer,New Joanhaven,144873,48,14.18,23,0
2928,31,124596,762,Freelancer,Emmaview,241858,24,19.7,52,0
2929,42,65966,694,Business,Port Brittany,447521,48,17.3,62,0
2930,38,34721,550,Business,Port Anthony,138498,6,26.04,76,0
2931,46,40636,533,Student,Michellehaven,384426,24,12.08,55,1
2932,58,149950,678,Salaried,Patriciabury,309230,6,26.85,53,0
2933,31,40530,731,Freelancer,North Davidton,263494,6,11.38,17,0
2934,42,29018,337,Freelancer,West Jesse,101798,12,16.68,36,1
2935,33,139108,889,Business,Jacobshaven,152885,36,21.11,72,0
2936,48,74734,440,Freelancer,Floresbury,46263,24,19.28,56,1
2937,54,43832,387,Freelancer,West Kirstenton,272024,36,17.2,39,1
2938,37,138400,419,Freelancer,Davidburgh,370827,12,26.9,42,1
2939,29,138103,334,Salaried,New Brianview,161975,24,13.85,52,1
2940,22,58160,892,Business,Lake Caitlynport,111047,24,11.6,66,0
2941,26,112193,428,Business,Gregorytown,56919,48,27.16,67,1
2942,29,16936,825,Business,Johntown,312608,6,26.6,23,0
2943,35,132723,837,Business,South Elizabethberg,61954,48,10.56,15,0
2944,56,63944,593,Business,Terrymouth,497799,24,19.54,29,0
2945,55,47454,710,Student,South Richardside,44718,12,27.28,25,0
2946,47,113663,351,Business,Claireville,214647,36,26.73,46,1
2947,51,23212,716,Freelancer,West Carmen,202488,36,26.13,60,0
2948,22,114778,711,Student,Port Courtney,338257,24,21.51,27,0
2949,22,28422,888,Student,East Christopherton,232047,6,24.69,12,0
2950,58,22132,343,Business,Lake Robert,111528,12,16.91,55,1
2951,36,119324,427,Business,Johnsonstad,211494,48,19.29,45,1
2952,31,110276,468,Salaried,Joseport,277601,48,12.18,44,1
2953,43,26301,319,Salaried,East Michael,266580,36,23.91,46,1
2954,45,94188,754,Salaried,North Erin,430649,24,18.99,89,0
2955,48,18893,352,Student,Johnchester,395765,24,20.07,51,1
2956,42,23948,570,Freelancer,Lake Tracymouth,68330,6,18.45,81,0
2957,45,113661,824,Business,East Sheilamouth,197430,36,18.01,25,0
2958,41,51213,392,Salaried,East Timothy,260704,24,21.11,72,1
2959,22,50250,338,Salaried,Juanland,186460,36,26.88,0,0
2960,30,142411,424,Salaried,Rhodesville,347873,6,26.01,71,1
2961,49,25682,387,Freelancer,Archerton,444814,36,12.55,47,1
2962,54,134824,310,Student,Lake Cameron,411800,6,17.75,17,0
2963,39,137631,571,Freelancer,New Jermainetown,50119,12,25.26,3,0
2964,36,66941,484,Salaried,Justinside,180095,48,19.12,84,1
2965,42,137927,374,Freelancer,Jennaton,311467,24,19.93,84,1
2966,52,43933,848,Salaried,North Logan,203485,24,20.01,9,0
2967,39,126605,480,Business,Rebeccaborough,355342,24,14.28,67,1
2968,58,51339,639,Freelancer,East Hannah,34887,48,17.3,40,0
2969,22,55933,819,Business,Port Brian,456798,6,22.33,22,0
2970,30,132130,674,Freelancer,Lake Coleside,57226,12,23.2,57,0
2971,35,113083,860,Freelancer,New Josephside,51572,6,20.91,80,0
2972,50,130927,338,Student,Jessicastad,242915,12,13.53,16,0
2973,39,138586,476,Freelancer,West Andreaside,314276,24,25.05,55,1
2974,58,38229,625,Freelancer,Lunaport,28465,24,27.54,33,0
2975,40,50265,782,Freelancer,Harrismouth,491032,12,20.93,13,0
2976,27,69865,421,Freelancer,New Sarahtown,55340,48,15.81,6,0
2977,52,103950,851,Student,West Territon,398159,12,19.3,24,0
2978,47,67563,883,Business,Hillborough,137277,36,15.35,60,0
2979,59,64667,869,Student,Woodsville,198962,12,12.99,82,0
2980,36,83036,698,Business,Joystad,30499,12,19.19,14,0
2981,41,22658,376,Salaried,Adamfort,454643,36,20.13,20,0
2982,50,89342,339,Business,Patricktown,177602,36,20.96,37,1
2983,51,27887,630,Student,Lake Stevenport,272527,48,15.21,58,0
2984,55,125894,619,Freelancer,North Sherri,351538,24,17.62,84,0
2985,31,140963,349,Freelancer,Ronaldmouth,93754,36,24.46,15,0
2986,34,17267,693,Business,Freemanchester,72042,6,17.55,51,0
2987,54,102748,755,Salaried,New Hannahland,80368,48,18.04,10,0
2988,43,134822,345,Freelancer,Jacobhaven,495854,12,21.41,29,0
2989,45,94358,522,Freelancer,Lake Diane,291749,36,14.23,34,1
2990,58,63284,315,Business,Lake Elizabethside,90385,48,18.52,24,0
2991,27,33452,812,Student,Port Nicholas,16206,12,18.42,85,0
2992,29,120311,668,Salaried,Davisfort,347773,48,16.66,42,0
2993,45,40413,710,Salaried,Karenmouth,272800,36,23.53,83,0
2994,57,62812,314,Freelancer,Rhondabury,374106,36,20.99,52,1
2995,56,108438,707,Student,Erinbury,165110,6,16.81,5,0
2996,44,86793,779,Freelancer,Ianmouth,388447,48,14.37,67,0
2997,23,29250,521,Student,North Alyssa,97561,24,10.64,45,1
2998,56,61585,518,Salaried,Clarkside,245478,36,25.24,71,1
2999,28,145838,497,Business,Gordonside,378886,24,20.01,4,0
3000,34,82621,598,Student,North Matthewmouth,328000,48,12.19,62,0
3001,47,140460,623,Student,Crossstad,359913,12,13.88,3,0
3002,54,140644,417,Salaried,North Roberta,161302,24,22.27,9,0
3003,48,26130,635,Business,Christopherfort,210061,6,21.56,37,0
3004,43,113091,673,Salaried,New Chloeland,56211,6,16.67,68,0
3005,50,149231,771,Student,Jesseburgh,421276,24,10.98,23,0
3006,39,35935,774,Business,Kendraport,154366,48,17.44,88,0
3007,51,123354,458,Business,Jamesfort,426367,48,21.23,52,1
3008,31,41532,692,Student,New David,351533,6,20.45,52,0
3009,40,35083,614,Student,Tannerhaven,146346,6,10.93,86,0
3010,46,116534,790,Business,Prattville,138011,6,14.51,32,0
3011,29,28006,814,Salaried,Lake Nataliefurt,89742,24,18.2,66,0
3012,41,145994,739,Student,Kimberg,215567,48,18.25,13,0
3013,39,40868,832,Business,East Thomas,69617,12,11.42,34,0
3014,38,90830,772,Student,Avilaburgh,193349,24,19.35,77,0
3015,25,138200,589,Freelancer,Leslieburgh,54536,48,14.28,9,0
3016,59,92094,332,Student,North Robinstad,259977,24,25.8,51,1
3017,22,131543,337,Freelancer,North Raymondberg,120429,24,24.68,10,0
3018,35,86334,613,Student,Jonestown,197644,24,26.06,29,0
3019,57,44849,415,Student,Brownton,301828,12,17.94,30,0
3020,28,29404,665,Student,New Bethany,22357,48,18.47,31,0
3021,53,59461,541,Business,Pamelastad,254595,12,21.61,28,0
3022,22,79310,602,Salaried,Jeffreyside,420742,6,26.01,85,0
3023,33,120458,758,Freelancer,North Charles,101759,12,11.33,42,0
3024,41,17387,396,Salaried,Justinfurt,73359,12,11.26,28,0
3025,22,73142,578,Student,Lake Keith,118241,6,12.42,19,0
3026,59,67105,394,Freelancer,Perezberg,462802,48,26.75,2,0
3027,54,23239,510,Student,Lake Patrickshire,224799,24,12.45,73,1
3028,59,149309,674,Salaried,Thomasbury,449127,48,27.5,46,0
3029,50,76122,442,Freelancer,South Jose,66588,48,26.86,47,1
3030,26,95381,514,Freelancer,Port Erica,61229,24,26.75,21,0
3031,48,61811,608,Business,East Haleyside,48977,6,14.33,11,0
3032,22,79684,558,Student,North Amy,278554,12,25.52,55,0
3033,45,20567,346,Freelancer,West Shelley,405474,24,22.75,24,0
3034,22,62508,352,Student,South Timothy,155714,6,24.94,25,0
3035,55,73286,871,Business,New Catherineshire,439550,48,15.81,44,0
3036,33,53790,596,Freelancer,Michaelland,250159,36,10.92,45,0
3037,38,136879,627,Salaried,Lake David,206297,36,21.38,71,0
3038,44,46735,345,Business,New Rachel,35649,24,17.19,81,1
3039,22,103826,609,Student,Harmonton,253886,6,11.99,36,0
3040,40,133191,592,Business,Penahaven,24134,6,14.05,72,0
3041,48,73007,886,Business,Marquezside,12973,6,23.97,21,0
3042,36,126962,809,Business,East Jeffreytown,325646,24,25.12,0,0
3043,42,68208,813,Freelancer,Monicaside,184280,24,24.41,76,0
3044,36,88527,418,Business,West Gregory,451779,24,16.59,88,1
3045,59,112800,850,Student,Port Jared,53513,6,26.31,34,0
3046,50,128373,766,Freelancer,West Darren,10306,6,13.25,26,0
3047,43,68473,447,Business,East Brookeburgh,182736,48,25.1,42,1
3048,45,88409,722,Business,Payneberg,248101,6,15.46,88,0
3049,27,121907,488,Business,Torresfurt,83936,24,18.36,86,1
3050,55,62449,740,Freelancer,Lake John,242113,48,20.73,8,0
3051,49,112794,408,Salaried,Williambury,123042,36,15.58,67,1
3052,44,57091,436,Salaried,Williamshaven,350260,48,27.57,8,0
3053,21,121031,419,Business,Lake Chloemouth,80738,36,19.34,6,0
3054,32,36383,597,Salaried,Ianhaven,34534,12,10.51,49,0
3055,55,93922,721,Salaried,East Aaron,457279,36,19.52,48,0
3056,31,119355,694,Freelancer,Aaronmouth,199333,24,13.3,24,0
3057,48,43548,432,Business,Hopkinsstad,321079,12,13.73,59,1
3058,35,41025,431,Student,Fergusonside,179284,24,15.24,86,1
3059,21,144521,733,Freelancer,Susanton,487577,36,22.02,19,0
3060,46,100338,650,Student,Cynthiaborough,170459,24,26.46,82,0
3061,22,35385,528,Salaried,Loveshire,151834,12,25.75,36,1
3062,55,48950,809,Student,West Kristin,470659,12,12.86,0,0
3063,48,136270,380,Student,East Timothychester,383321,48,27.71,78,1
3064,40,41431,681,Freelancer,Benitezfort,459730,24,21.41,5,0
3065,50,36095,622,Student,Hartmanport,297242,48,27.39,49,0
3066,49,24034,899,Freelancer,Pamelaview,21879,36,10.69,57,0
3067,44,139910,673,Salaried,North Mary,179085,48,27.1,11,0
3068,45,42601,500,Business,North Luis,429927,12,12.29,51,1
3069,58,141215,477,Salaried,Robertston,115531,48,23.13,11,0
3070,44,116646,619,Salaried,Coryfurt,161668,48,15.56,21,0
3071,44,76642,606,Student,Dawnmouth,163874,24,21.03,52,0
3072,55,63417,672,Business,Acevedoport,273910,48,11.45,45,0
3073,56,138365,657,Salaried,Port Nathan,362633,48,15.36,4,0
3074,45,53170,881,Business,South Rhondatown,215940,6,22.17,22,0
3075,43,103567,393,Freelancer,Port Margaretshire,389432,6,25.2,0,0
3076,42,55519,664,Business,North Jamestown,161745,48,22.63,84,0
3077,57,130661,514,Student,East Cherylton,448096,24,18.32,83,1
3078,43,141629,620,Student,South Brian,137379,48,18.41,29,0
3079,45,31836,838,Freelancer,Markfort,261133,6,21.97,7,0
3080,54,50538,784,Student,South Whitneyberg,464355,48,11.82,26,0
3081,27,38012,728,Student,Lake Makayla,223906,12,26.92,39,0
3082,58,78172,716,Business,Lucasville,343888,36,12.5,34,0
3083,27,106916,670,Salaried,Port Josephborough,307202,36,25.19,86,0
3084,50,55346,628,Student,Lake Markmouth,329139,24,11.56,29,0
3085,47,28714,673,Student,Port Thomas,201173,48,18.44,33,0
3086,37,65804,602,Freelancer,Wisemouth,103244,36,24.58,63,0
3087,27,134072,624,Student,South Beckyville,33710,48,17.38,48,0
3088,36,127873,470,Freelancer,Kathleenhaven,90612,12,17.78,56,1
3089,49,147072,722,Salaried,Sandrashire,298178,6,21.31,74,0
3090,24,85405,828,Business,New Matthew,74093,12,14.0,15,0
3091,25,60848,600,Freelancer,Lake Allen,105540,6,18.65,61,0
3092,47,77566,527,Business,West Lisa,279128,48,10.83,31,1
3093,48,119590,739,Salaried,Walshbury,336805,12,23.33,27,0
3094,33,66194,843,Freelancer,Kathrynberg,468469,24,14.41,60,0
3095,44,133250,735,Salaried,Deborahview,463552,24,23.84,67,0
3096,47,134643,442,Business,Lake Travisshire,68651,36,23.76,6,0
3097,21,41322,803,Business,Jamesside,308565,48,25.26,18,0
3098,50,58716,368,Business,New Kayla,258638,6,22.26,77,1
3099,35,64726,815,Salaried,West Melissa,207020,6,25.65,7,0
3100,40,48976,866,Salaried,Port Denise,102781,6,13.27,53,0
3101,49,149475,440,Business,Wilsonville,133906,12,14.02,26,0
3102,24,146525,341,Freelancer,Gregoryberg,32209,6,11.32,72,1
3103,46,30910,885,Student,Lake James,374884,48,15.99,49,0
3104,39,86865,457,Student,North Sarahshire,416645,36,14.07,37,1
3105,52,110891,622,Freelancer,Sylviahaven,305560,24,27.04,22,0
3106,42,65003,746,Freelancer,Clarkborough,295595,36,25.84,55,0
3107,25,71931,723,Freelancer,Sheltonshire,61400,24,25.78,88,0
3108,50,95429,566,Freelancer,Lake Traceyfurt,447487,6,21.39,24,0
3109,27,91262,350,Salaried,Christinaburgh,434721,6,23.69,83,1
3110,33,41291,545,Freelancer,East Anthony,290143,12,27.66,82,1
3111,46,46072,515,Salaried,Suzannemouth,314174,36,21.78,86,1
3112,35,24529,493,Business,East Christopherside,319084,12,20.54,12,0
3113,44,149178,319,Student,West Stephaniemouth,185076,36,24.48,7,0
3114,34,36833,385,Freelancer,Wendytown,465152,48,17.3,78,1
3115,28,98794,446,Salaried,North Jasonfurt,23916,48,11.83,47,1
3116,49,26143,609,Student,Rhodesview,466732,24,27.94,55,0
3117,25,41584,656,Business,New Haydenshire,118195,12,15.23,2,0
3118,30,15999,344,Salaried,East Jessicaville,136750,48,27.34,62,1
3119,38,64640,832,Business,Lewisfort,279992,24,16.0,70,0
3120,39,132942,482,Freelancer,Clarkfort,156034,36,22.86,47,1
3121,51,124159,741,Freelancer,Arthurchester,71244,36,17.4,80,0
3122,31,96522,572,Business,East Gregoryland,60462,6,14.86,28,0
3123,44,101395,864,Salaried,Lake Benjamin,84993,6,25.86,78,0
3124,56,125647,616,Salaried,Gregoryhaven,420480,48,15.11,57,0
3125,40,124287,535,Salaried,West Dylanmouth,159051,6,27.88,69,1
3126,56,88511,784,Student,Tonyhaven,420146,6,25.92,49,0
3127,37,49908,792,Salaried,Lisatown,332287,48,23.03,76,0
3128,37,36667,327,Student,Katherineville,327331,36,21.86,5,0
3129,23,77953,318,Business,Jarvismouth,458283,6,21.18,89,1
3130,22,21037,565,Business,Ashleyfort,71665,36,15.58,35,0
3131,36,77899,755,Salaried,Lake David,207684,36,26.23,19,0
3132,49,49850,433,Student,East Eric,381375,12,26.1,56,1
3133,58,22260,638,Business,North Elizabethfort,237745,12,24.61,37,0
3134,53,132583,599,Freelancer,West Isaac,236262,6,22.37,60,0
3135,56,124919,342,Student,Carrillomouth,27543,12,13.64,41,1
3136,49,47023,572,Student,South Markburgh,340390,12,12.96,20,0
3137,22,126859,333,Freelancer,Ericksonton,148068,48,14.77,7,0
3138,25,64546,858,Student,South Frances,67203,6,25.08,51,0
3139,57,23847,596,Student,New Michaelmouth,457849,24,16.33,81,0
3140,39,44251,402,Salaried,Port Juantown,70689,24,13.17,61,1
3141,37,38178,508,Student,East Jason,340011,24,14.78,0,0
3142,38,52939,559,Business,Cooperstad,383076,48,13.65,32,0
3143,40,89345,823,Business,Sandyfort,215970,48,11.52,48,0
3144,37,23416,605,Freelancer,West Donna,141809,12,25.61,32,0
3145,56,68916,767,Freelancer,East Jonathanville,144284,12,26.2,72,0
3146,54,112746,352,Student,Port Mariashire,461957,12,13.23,31,1
3147,48,143553,384,Freelancer,East Caitlinview,21666,12,22.98,57,1
3148,25,139745,467,Student,Jenniferborough,39598,24,23.07,15,0
3149,58,87976,464,Student,North Erin,19842,24,14.47,59,1
3150,23,109825,790,Student,East Andrew,193742,24,19.6,37,0
3151,41,107579,590,Business,North Jamesville,346321,12,20.17,54,0
3152,44,48158,385,Freelancer,Lake Rachelmouth,379071,6,26.02,80,1
3153,34,126348,624,Student,Walshville,271743,24,10.66,42,0
3154,22,142909,651,Freelancer,Port Claudiamouth,81834,48,14.77,68,0
3155,21,19607,478,Salaried,East Brianna,19896,12,10.58,68,1
3156,39,66740,721,Business,Christytown,425669,12,12.86,89,0
3157,38,139422,318,Freelancer,West Amyfurt,335819,24,12.63,43,1
3158,27,30993,601,Salaried,New Rebecca,457162,6,19.27,44,0
3159,25,42999,542,Business,Jonesview,297554,48,16.37,52,1
3160,41,36169,482,Business,Lake Ronaldstad,193541,6,10.68,77,1
3161,35,55953,748,Student,Griffinberg,407008,48,22.72,22,0
3162,40,38475,386,Salaried,Moranton,276743,6,14.01,27,0
3163,37,62089,820,Freelancer,Caldwellmouth,185117,6,24.84,23,0
3164,34,68726,365,Salaried,East Alyssaberg,142934,36,16.46,65,1
3165,55,24519,375,Business,Thomasmouth,112664,12,12.05,75,1
3166,51,83999,728,Business,Christinachester,146123,24,16.68,70,0
3167,24,24853,757,Business,Smithburgh,167588,6,19.71,4,0
3168,42,90234,756,Student,Hillborough,293692,48,11.3,40,0
3169,59,94120,319,Freelancer,New Timothy,498506,24,21.4,15,0
3170,55,117111,313,Student,Melanietown,123026,12,19.35,39,1
3171,23,97977,760,Business,Youngshire,409310,24,25.96,64,0
3172,22,33004,666,Business,West Carlos,37701,6,25.85,41,0
3173,56,112736,759,Salaried,Port Stephanieburgh,338583,6,21.17,45,0
3174,33,24109,567,Freelancer,East Jon,423667,48,24.36,21,0
3175,30,115395,776,Salaried,West Michaelland,497018,6,22.78,68,0
3176,56,33577,682,Salaried,East Justin,332116,24,25.64,88,0
3177,32,91454,636,Student,North Matthew,318801,24,17.65,79,0
3178,37,57998,651,Business,South Michaelport,251555,36,21.22,20,0
3179,29,70198,629,Freelancer,South Danielmouth,64211,24,13.29,74,0
3180,58,17182,602,Freelancer,Port Ashleystad,320686,36,27.38,41,0
3181,59,105131,348,Business,Lake Kylechester,90797,48,26.89,1,0
3182,56,116974,588,Business,Lake Chelsea,46684,12,12.88,18,0
3183,46,61353,632,Salaried,Jeffreyfurt,270938,48,25.41,29,0
3184,50,84671,424,Freelancer,Powellton,348210,36,10.09,89,1
3185,40,77403,607,Salaried,South Samuel,108909,24,12.49,8,0
3186,33,71952,415,Freelancer,Walkerview,465423,24,26.86,14,0
3187,55,146492,687,Freelancer,Byrdfort,224585,36,27.78,45,0
3188,38,118868,766,Business,East Haroldhaven,87269,24,20.35,40,0
3189,43,69467,867,Salaried,New Mistyberg,74008,12,25.38,55,0
3190,34,30938,714,Salaried,North Crystal,185242,24,16.55,4,0
3191,54,101256,614,Student,Cookchester,62844,6,19.94,73,0
3192,52,38277,566,Business,New Larry,141917,24,11.19,38,0
3193,48,33389,532,Salaried,West Michael,57938,12,26.97,14,0
3194,44,41488,510,Student,Greerborough,130525,24,16.22,81,1
3195,48,132669,394,Salaried,Lambertburgh,32325,6,22.86,61,1
3196,30,82998,878,Freelancer,East Erin,432215,6,27.35,43,0
3197,55,95713,781,Salaried,Coxshire,144926,48,21.26,30,0
3198,33,19934,728,Student,Rodriguezchester,128549,48,23.89,17,0
3199,55,35972,400,Business,Cummingsbury,25008,36,18.27,43,1
3200,59,73117,391,Student,Rossfort,223781,24,20.63,79,1
3201,33,47960,466,Business,Tonytown,57575,12,23.09,53,1
3202,58,33195,303,Student,New Hunter,142082,36,25.35,48,1
3203,23,38097,497,Student,Lake Heidi,262998,12,22.69,35,1
3204,58,144398,395,Salaried,West Kevin,286373,12,21.25,85,1
3205,22,147358,743,Business,Nielsenfurt,410272,12,25.99,88,0
3206,53,135413,358,Freelancer,Charlesmouth,50378,24,10.38,22,0
3207,56,52018,538,Business,Harrisport,52413,36,16.28,21,0
3208,29,37646,685,Salaried,Barajasfort,251844,6,15.47,23,0
3209,42,113343,775,Student,Herreraview,267222,6,14.61,47,0
3210,33,35841,882,Business,North Billyview,124057,24,26.42,73,0
